"244","P0357","","","INNODORO RAPI JET PREMIUM BOTON TREBOL BLANCO","TREBOL","NIU","1","","","295","","0"
"245","P0358","","","BAÑO ONE PIECE TWENTY BLANCO","TWENTY","NIU","1","","","310","","0"
"246","P0360","","","INNODORO SIFON BOTON BLANCO DACQUA","DACQUA","NIU","1","","","215","","0"
"247","P0361","","","URINARIO BONE HISPANO","HISPANO","NIU","1","","","80","","0"
"248","P0362","","","URINARIO HISPANO BLANCO","ISPANO","NIU","1","","","70","","0"
"249","P0363","","","URINARIO BLANCO EL DORADO","EL DORADO","NIU","1","","","70","","0"
"250","P0364","","","URINARIO BONE MILANO","MILANO","NIU","1","","","80","","0"
"251","P0365","","","TRAMPA PAVCO","","NIU","1","","","15","","0"
"252","P0366","","","TRAMPA CON REGISTRO RECORD","","NIU","1","","","25","","0"
"253","P0367","","","TRAMPA CORRUGADA PVC TREBOL","TREBOL","NIU","1","","","25","","0"
"254","P0368","","","TRAMPA CORRUGADA SEVILLA","","NIU","1","","","30","","0"
"255","P0369","","","TRAMPA SPLENDY","","NIU","1","","","10","","0"
"256","P0370","nacional","PVC","TRAMPA P RECORD","P","NIU","1","","","25","","0"
"257","P0371","","","TRAMPA BOTELLA PARA LAVATORIO FIORI","","NIU","1","","","12","","0"
"258","P0372","","","TUBO DE ABASTO 1/2 X 7/8 TREBOL","TREBOL","NIU","1","","","15","","0"
"259","P0373","","","TUBO DE ABASTO DE 1/2 X 1/2 SANI","","NIU","1","","","10","","0"
"260","P0374","","","TUBO DE ABASTO 1/2 X 1/2 METUSA","","NIU","1","","","10","","0"
"261","P0375","","","TUBO DE ABASTO DE 1/2 X 7/8 METUSA","","NIU","1","","","10","","0"
"262","P0378","","","TUBO DE ABASTO 1/2 X 1/2 TREBOL","","NIU","1","","","20","","0"
"263","P0379","","","CANASTILLA DE DESAGUE 3 1/2 RECORD","","NIU","1","","","18","","0"
"264","P0380","","","CANASTILLA DE DESAGUE ECONOMICO","","NIU","1","","","15","","0"
"265","P0381","","","CANASTILLA DE DESAGUE 3 1/2 AMOAL","","NIU","1","","","15","","0"
"266","P0382","","","CANASTILLA DUCHAS CHINA","","NIU","1","","","25","","0"
"267","P0383","","","CANASTILLAS DE POSAS CHINA","","NIU","1","","","25","","0"
"268","P0384","","","DESAGUE PVC FRATELLI","","NIU","1","","","7","","0"
"269","P0385","DESAGUE LAVATORIO COSINA DE 4","GRFERIA","DESAGUE ACERO INOXIDABLE FRATELLI","IMPORTADO","NIU","1","","","25","","0"
"270","P0386","","","DESAGUE PLASTICO SANIFER","","NIU","1","","","15","","0"
"271","P0387","","","DESAGUE DE TINA JAMECO","","NIU","1","","","65","","0"
"272","P0388","","","DESAGUE CROMADO DE 1/4 VENICE","","NIU","1","","","28","","0"
"273","P0390","","","DESAGUE CROMADO OVALIN APACHE","","NIU","1","","","28","","0"
"274","P0391","","","EMPAQUE URINARIO","","NIU","1","","","5","","0"
"275","P0392","","CUÑAS","CUÑA F=3","","NIU","1","","","25","","0"
"276","P0393","","","REPUESTO DE NIVELADORES F3 DE 1MM","","NIU","1","","","20","","0"
"277","P0394","","","VALVULA CESTILLA TEKA","","NIU","1","","","15","","0"
"278","P0395","","","REPUESTO ROSCA NIVELADOR FABREPLAST SOMBRERITO","","NIU","1","","","25","","0"
"279","P0397","","","NIVELADOR ROSCA KIT FABREPLAST","","NIU","1","","","45","","0"
"280","P0398","REGISTRO","GRFERIA","REGISTRO DE 2"" ECO BRONCE","NACIONAL","NIU","1","","","7","","0"
